id,message,original,genre,related,request,offer,aid_related,medical_help,medical_products,search_and_rescue,security,military,child_alone,water,food,shelter,clothing,money,missing_people,refugees,death,other_aid,infrastructure_related,transport,buildings,electricity,tools,hospitals,shops,aid_centers,other_infrastructure,weather_related,floods,storm,fire,earthquake,cold,other_weather,direct_report,target,clean_message,word_count,char_count
3048,hello my god hunger will be the end of us. what is happening?,Bon jou lafen ap fini awm zon bonyt dim sa kap fet,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,hello god hunger end u happening,6,61
3049,"I have an association, and i need help for my neighbors, but i don't know how it can be done",Mwen se yon asososyasyon mwen bezwen ed pou moun balakay mwen koman sa ka ft,direct,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,info,association need help neighbor dont know done,7,92
3050,I have 13 people in my mother's house. It is there that we find a refuge. My house was destroyed in Canape-Vert. It's me who supports all these people. .. help me please,"Mwen gin 13 personne lakay manman m se la nou al refugee, kay mwen kraze canape vert. Se mwen ki sous tout moun n sa yo. Help me please",direct,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,people mother house find refuge house destroyed canapevert support people help please,12,169
3051,"There is a lot of damage affecting us in Zone Caridad, Petrelle Street behind the school (college). We ask the appropriate authorities to.. ",Il ya eaucoup de dega qui nous a affects dans la zone caridad rue petrelle prolongue derriere collage meva nous demandons aux autorites concerner de nou,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,request,lot damage affecting u zone caridad petrelle street behind school college ask appropriate authority,14,140
3055,"person needs a tent, sleeping in open air has made them sick","Nom pa m se Elson Folien eske map jwenn li, seyon tant seren an fem gripe anpil svp",direct,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,request,person need tent sleeping open air made sick,8,60
3058,we are starving. we're asking for your help. we 're the union center located at Mariani ( carrefour ) 1b extended dessalines street dead end,la fen pa touye NOu. Nou rete de bra ouv nap tan n ou. Se sant lunyon ki situye nan maryani 1 b dlo ru n d m ruyel desaline pwolonje. Impas,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,starving asking help union center located mariani carrefour extended dessalines street dead end,13,140
3060,we need portable water we are located in Delmas 30 where can we go for urgent help,nou bezwen dlo potab nou nan delmas 30 KIB NOU KAPAB ALE,direct,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,need portable water located delmas go urgent help,8,82
3061,We are hungry and thirsty. No one came to see us at Carrefour Marasa and Santo.,"Nou grangou, nou swaf yo pa janm pase we nou nan kafou marasa ak santo.",direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,hungry thirsty one came see u carrefour marasa santo,9,79
3062,Needs housing' can't sleep outside anymore,Kisa mwen dwe f ? Mwen pa ka demi nan seren ank.,direct,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,request,need housing cant sleep outside anymore,6,42
3063,Person is sick and needs to go to hospital,Mwen nan fondng mwen renmen al lopital paske mwen malad.,direct,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,request,person sick need go hospital,5,42
3064,We have no water please bring us a little bit of water and food on Rue Chauvet ,Nou pa gen dlo sil vou pli pote enpe dlo pou nou ak manje nan ri chov.,direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,water please bring u little bit water food rue chauvet,10,79
3065,aid so that we can give people in the area. please help us,en ed poun ka bay moun nan zon. Svp ede nou.,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,aid give people area please help u,7,58
3068,please send me inforamtion. thank you very much,Voye enfomasyon pou mwen silvouple. Mesi anpil,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,please send inforamtion thank much,5,47
3069,Please help me. I would like to go to my aunt in NY,"gen mou n pou ki edem, tanpri mwen ta renmen al jwen n matant mwen New york tanpri edem. MESI !",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,please help would like go aunt ny,7,51
3070,"I people with me. We need food, but we have water","Oke map mande moun ki ave m yo respekte sa Epi map tann suit mesaj mwen an. Li met manje pou m ba moun yo, m gen dlo. Mesi Tholex benoit ( torbeck )",direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,request,people need food water,4,49
3071,are you really going to leave me with no help?,Nap kitem konsa vre san nou pa fe anyen pou mwen.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,really going leave help,4,46
3072,"She is waiting for help, needs money and food to feed children who are sick  Lives in Carrefour, Midway Street Impasse Villa Jasmin","MESI DESKE NOU RAPLEM SA. MAP KONTINYE GEN PASYANS AK PITIT MWEN YO KI MALAD, MWEN PA GEN LAJAN POUM BA YO MANJE MWEN RETE KFOU RI MIDWAY IMP VILLA JASMI",direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,waiting help need money food feed child sick life carrefour midway street impasse villa jasmin,15,131
3075,how come you haven't asked me how to spend 15 days hungry. you need to know that people are dying while you are eating and drinking,"Poukisa nou pa mandem komanm pase 15 jou a anba grangou a. Si se ta pou nou konnen moun guitton tap gentan mouri pandanke nap byen manje byen bw, nou me",direct,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,info,come havent asked spend day hungry need know people dying eating drinking,12,131
3076,we are dying of hunger. if we don't eat how are we going to get back up. and where can i find food to eat. they aren/t giving food yet,nm nap mouri grangou. Si nou pa manje koman nap f leve men nou poun lavel. Epitou ki kote nap jwenn manje sa poun manje. yon petyon ap byen manje. yon pa,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,dying hunger dont eat going get back find food eat arent giving food yet,14,134
3077,i need food and water I am in need - Everybody else got something. .. Not me yet,Mwen konnen sa deja se mange dlo m bezoin tout moun jwenmwen men poko jwen map tan prezans mesi,direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,need food water need everybody else got something yet,9,80
3078,i want you to understand i have have problems i can't eat,MWEN TA RENMEN NOU KONPRANN MWEN MWEN GEN PWOBLEM MWEN PAKA MANGE,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,want understand problem cant eat,5,57
3079,"I'm hungry, a need for ity and ami in the inner court of Taba 3 Kazo. Please have pity on us. ","mwen grangou, swaf ap touye nou nan taba 3 lakou kazo tempri grace misericod voye yon ti anonce pou nou n'ap mouri",direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,im hungry need ity ami inner court taba kazo please pity u,12,94
3080,i would ask that you hurry up as there are people dying of hunger in the area. thank you for your patience,m ap mandel nou s il vous plait pou nou fe prese paske gen moun k ap mouri grangou nan zon nan m ap di nou mesi patient nou,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,request,would ask hurry people dying hunger area thank patience,9,106
3081,"I'm laying down praying because I have no food or money, so much problem",Mwen kouche map gene paske mwen pa gen mange nila jan anpil problem,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,im laying praying food money much problem,7,72
3082,"i don't have food, only wanter",PA GEN MANJE SLMAN DLO WMEN GEN YEN,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,dont food wanter,3,30
3083,More than 300 people built tents on a terrain that is 40x28 in metres. It is not sanitary. They are cooking near where people go to bathroom.,"An palan de sa, gen plis pase 300 moun ki san kay ki monte tant yo so yon teren 40mX28. kote yo fe manje yo, se prske menm kote a yo f benzwen yo. Enst",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,people built tent terrain metre sanitary cooking near people go bathroom,11,141
3084,could you give help by giving some portable toilet that would really help because our house and toilet is crushed,ans k ap bay asistan ka pote kek twalut mobil ki t ap vrman ede yo paske ni kay yo ni twalut yo anfondre.,direct,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,request,could give help giving portable toilet would really help house toilet crushed,12,113
3087,if it rains what do we do. can we enter our houses?,Si gen lapli sa poum fe eske met antre anndan kay,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,info,rain enter house,3,51
3088,i need a tempo ( plastic cover ) please i'm in signoa,Mwen bezwen yonprela svp mwen nan zon signoa,direct,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,need tempo plastic cover please im signoa,7,53
3089,"we are in petit goave at liberte avenue. we have no house, no shelter, no water, no food. .. please help","Nou nan tigwav se nan seren nap demi, mm tikay la nou pa jwenn, nou grangou, dlo yo pa trete. svp ede nou. Av. Libte Wislandynia",direct,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,petit goave liberte avenue house shelter water food please help,10,104
3092,"Thanks very much but I haven't been able to find any potable water, I have no money to buy any, I hope you understand ","MESI ANPIL MEN MWEN PA JWEN DLO TRETE, MWEN PA KOB POUM HT NOU KONPRAN",direct,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,thanks much havent able find potable water money buy hope understand,11,118
3093,please where is the bus stop for cap haitien where the buses are free,Svp ki kote stasyon bis okap ki gratis yo ye.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,please bus stop cap haitien bus free,7,69
3094,our house is broken we sleep in the streets,kay nou ckase se nen lari nap demi,direct,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,request,house broken sleep street,4,43
3095,"Hello please help us, we are in croix des bouquets Rue Fort Dargout ( street ) we don't have food or water, we are in the streets, we have sick people with us, we need help please","Bonswa svp ede nou, nou nan kwadbouk rue fort dargout nou pa gen manje nou pa gen dlo se nan lari nou ye nou gen moun malad avek nou, nou bezwen ed svp",direct,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,hello please help u croix de bouquet rue fort dargout street dont food water street sick people u need help please,21,179
3096,Why you don't every send even a drop of water nor food for us in Lafen Tou?,Poukisa noumenm nan bonrepo yo pa janm voye menm yon ti gout dlo pou nou ni manje nou nan lafen tou.,direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,dont every send even drop water food u lafen tou,10,75
3099,Is there any aid for Croix-des-Bouquets?,Eske pa gen ed pou croix des bouquets,direct,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,aid croixdesbouquets,2,40
3100,We are in provisional shelter in Park Vila. We haven't received any aid. We are hungry.,Mwen nan abri proviswa nan paks vila nou pa jwen ed eske nou ka ede n paske nou grangou.,direct,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,request,provisional shelter park vila havent received aid hungry,8,87
3101,"i m still waiting for your help. .. i'm starving, please bring me food",Kote aid nou t pwomt la mwen grangou pote mange pou mwen pito.,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,still waiting help im starving please bring food,8,70
3102,We want to know what are the first thing to do in case of earthquake if there will be more,"Ki pozisyon poun pran an ka ta a sekwe fe toujou, yon ti enfomasyon?",direct,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,info,want know first thing case earthquake,6,90
3103,please bring us water to drink,"Oke dlo kle pa dlo propre, pouki sa aide yo pa jam rive bo cote nous menm tante nou pas jouin fe you jan.",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,please bring u water drink,5,30
3104,We don't have money to buy. Please do something for the neighborhood.,yo nou pa gen lajan pou nou achte. Tanpri di yon mo pou zon nan.,direct,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,dont money buy please something neighborhood,6,69
3106,"Starting today, please forget this number. I have things to do. Let me think about my life instead.",w depi jodia bliye nimero telefon saa paske mwen genyen okipasyon kitem panse avek lavi mwen pito.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,starting today please forget number thing let think life instead,10,99
3107,in ti-goave. we need water because the water we have is not goo. we don't have food,"Dezym plan andey vil tigwav bezwen ed paske dlo nap bw pa fin bon, nou pa gen manje.",direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,tigoave need water water goo dont food,7,83
3108,"Thank you for the information you gave us. We have a lot of people in bonbadopolis that are survivors. They came from Port-au-Prince. They need food, water, and information.",Mesi pou enfomasyon nou bay men nou anpil moun nan bonbadopolis ki sinistre moun sa yo siti nan potoprens nou bezwen manje ak dlo ak anpil enfomasyon pou,direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,request,thank information gave u lot people bonbadopolis survivor came portauprince need food water information,14,173
3112,"we are in bremon impasse ( dead end steet ) solidariti we need water, food tent ",Nou nan bremon impasse solidarite nou d manje dlo e tant,direct,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,request,bremon impasse dead end steet solidariti need water food tent,10,80
3113,At Croix des Bouquets we don't have any water aquatabs ( water purification tablets ). ,Nan kwadebouk nou pa gen akwatab,direct,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,croix de bouquet dont water aquatabs water purification tablet,9,87
3114,Do you have money for treated water?,Siw te gen la jan pou dlo tretea,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,money treated water,3,36
3115,"Good evening, I don't have aquatabs ( water pruification tablets ) because I'm in in an area where nobody has ever come to give aid. Hunger is killing us. ",Bonswa mwen pa gen akwatab paske nan zon mwen rete a yo pa janm pase la pou bay d lafen ap touye nou,direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,good evening dont aquatabs water pruification tablet im area nobody ever come give aid hunger killing u,17,155
3116,i agree with everything the ministry of health says. but i have problmes finding food and water that is more urgent. its there that we need urgent help. muller avenue carrefour,M daka ak tout sa minist sante piblik di yo. Men se pwoblem manje ak bw ki pi ijan. Se nan sans sa nou plis bezwen ed san pran tan. Ave Muller carrefour f.,direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,agree everything ministry health say problmes finding food water urgent need urgent help muller avenue carrefour,16,176
3118,We need passport. how can we proceed,nouvle yon pasp koman pou m ta fe sa,direct,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,request,need passport proceed,3,36
3119,"I live in martisan and i want to know where i can find clean water today because since thusday i havent found water. I'm starving, please help me","Mabite matisan mwen ta remmen konnen ki kote yap bay d jodi a, paske mwen pa jwenn anyen depi madi. Epoutan mwen se yon viktim. Mezanmi la fen ap touyem edem?",direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,live martisan want know find clean water today since thusday havent found water im starving please help,17,145
3120,"In that difficult period, where can people can find or get good hygiene. .. ?",Nan moman difisil sa ki b moun pwal ka f ijan,direct,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,request,difficult period people find get good hygiene,7,77
3121,yes we understand all the things the health ministry i saying but how are we supposed to find these things in the first place we are not working and we have no help. tell them what they can do to help,wi nou konprann tout konsey MSP bay la men pa ki mwayen nou ka rive jwenn bagay sa yo dab nou pap travay nou pagen okenn ed vomye ke yo di sa yo ka f.,direct,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,yes understand thing health ministry saying supposed find thing first place working help tell help,15,200
3122,"we need aqua tab, jif or any type of disinfectant. .. we're can you find some",Nou pat gen jif la ap konsve. Kman nou ka f jwenn li sivoupl? Eske nan ed yo ap gen distribisyon akwatab oubyen jif? Shalom! Ann viv!,direct,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,need aqua tab jif type disinfectant find,7,77
3123,"I am a survivor of the earthquake. Thanks to God, I did not die. I don't have anything anymore. I am in La Colline, 6th section.",Mwen se yonn nan sinistre ki viktim anpil jou kite madi 12janvye a. gras a DYE mwen pa mouri men mwen pa pose de anyen ank. mwen lakolin 6eme seksyon kom,direct,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,info,survivor earthquake thanks god die dont anything anymore la colline section,11,128
3124,i have been looking of a hospital for a long time. my illness is still there it hurts me a lot i need to soak my foot,"Mwen gen lontan map mache lopital, maladimlan toujou la, ll pranm, lifm mal epi plan pye ym rad anpil, senan dlo poum metel tranpe men, mwen gen enpresyon s",direct,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,request,looking hospital long time illness still hurt lot need soak foot,11,117
3125,We don't have any aquatab ( water purification tablets ) we can't find a place to buy it in or around Liancourt,NOU PAGEN YEN AQUATAB NOU PAP JOUEN ACHTE NAN ZON LYANKOU A,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,dont aquatab water purification tablet cant find place buy around liancourt,11,111
